,nid,flight_id,flt_num,ifps_id,callsign,airline,airline_type,origin,destination,gcdistance,long_short_dist,sobt,sibt,aircraft_type,mtow,wk_tbl_cat,registration,max_seats,pax_assigned_cc,ecac_200,exclude,prev_flight_nid,source,mandatory,aircraft_id
94,35374,180197392,THY_HTDALTBA01,AA34930564,THY604,THY,FSC,HTDA,LTBA,2933,I,2014-09-12 00:35:00,2014-09-12 07:50:00,B738,75,M,TCJVE,151,155,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN095
95,35387,180197405,THY_LTAILTBA01,AA34926016,THY8HG,THY,FSC,LTAI,LTBA,262,D,2014-09-12 00:40:00,2014-09-12 01:33:00,B738,75,M,TCJFZ,151,162,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN096
96,35388,180197406,THY_OKBKLTBA02,AA34926017,THY769,THY,FSC,OKBK,LTBA,1173,D,2014-09-12 00:40:00,2014-09-12 04:25:00,A321,87,M,TCJSA,168,151,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN097
97,35407,180197425,THY_UUWWLTAI02,AA34920037,THY7621,THY,FSC,UUWW,LTAI,1155,D,2014-09-12 00:45:00,2014-09-12 04:08:00,B738,75,M,TCSBE,151,119,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN098
98,35414,180197432,THY_ORERLTBA01,AA34923103,THY6KP,THY,FSC,ORER,LTBA,765,D,2014-09-12 00:45:00,2014-09-12 02:58:00,A332,230,H,TCJIO,224,207,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN099
99,35416,180197434,THY_OEMALTBA01,AA34925678,THY99,THY,FSC,OEMA,LTBA,1237,D,2014-09-12 00:25:00,2014-09-12 03:50:00,A333,231,H,TCJNI,231,210,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN100
100,35418,180197436,THY_UAAALTBA01,AA34926139,THY351,THY,FSC,UAAA,LTBA,2123,I,2014-09-12 00:45:00,2014-09-12 06:55:00,B738,75,M,TCJHO,151,137,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN101
101,35437,180197455,THY_LTBAORBI01,AA34928345,THY42Y,THY,FSC,LTBA,ORBI,870,D,2014-09-12 00:50:00,2014-09-12 03:10:00,B738,75,M,TCJGA,151,146,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN102
102,35457,180197475,THY_ORSULTBA01,AA34922756,THY2YG,THY,FSC,ORSU,LTBA,842,D,2014-09-12 00:50:00,2014-09-12 03:16:00,A321,87,M,TCJRP,168,176,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN103
103,35468,180197486,THY_LTBJUGTB01,AA34918743,THY3004,THY,FSC,LTBJ,UGTB,843,D,2014-09-12 00:55:00,2014-09-12 02:55:00,B738,75,M,TCJFM,151,146,both,0,34445.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN027
104,35474,180197492,THY_HEBALTBA01,AA34921783,THY8KW,THY,FSC,HEBA,LTBA,606,D,2014-09-12 00:55:00,2014-09-12 02:33:00,A320,74,M,TCJLK,133,132,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN104
105,35475,180197493,THY_LTAJLTBA01,AA34925896,THY3ZP,THY,FSC,LTAJ,LTBA,471,D,2014-09-12 00:55:00,2014-09-12 02:23:00,B738,75,M,TCJGJ,151,161,arr,0,34705.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN049
106,35476,180197494,THY_OJAQLTBA01,AA34926356,THY819,THY,FSC,OJAQ,LTBA,747,D,2014-09-12 00:55:00,2014-09-12 03:30:00,A319,67,M,TCJLZ,110,119,arr,0,34421.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN023
107,35498,180197516,THY_OITTLTBA01,AA34923686,THY2FE,THY,FSC,OITT,LTBA,824,D,2014-09-12 01:00:00,2014-09-12 03:23:00,B738,75,M,TCJGV,151,157,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN105
108,35510,180197528,THY_LTAUEDDM01,AA34926471,THY3DM,THY,FSC,LTAU,EDDM,1175,D,2014-09-12 01:00:00,2014-09-12 04:30:00,A320,74,M,TCJPI,133,129,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN106
109,35511,180197529,THY_LTBSLTBA01,AA34926473,THY9WQ,THY,FSC,LTBS,LTBA,256,D,2014-09-12 01:00:00,2014-09-12 01:58:00,B738,75,M,TCJGZ,151,145,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN107
110,35515,180197533,THY_KIAHLTBA01,AA34928170,THY34,THY,FSC,KIAH,LTBA,5546,I,2014-09-12 01:00:00,2014-09-12 12:45:00,B77W,345,H,TCJJR,252,244,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN108
111,35544,180197562,THY_HECALTBA01,AA34926573,THY6DC,THY,FSC,HECA,LTBA,665,D,2014-09-12 01:05:00,2014-09-12 02:45:00,A321,87,M,TCJRD,168,160,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN109
112,35558,180197576,THY_ORERLTAI01,AA34921318,THY44X,THY,FSC,ORER,LTAI,637,D,2014-09-12 01:10:00,2014-09-12 03:05:00,B738,75,M,TCJHC,151,157,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN110
113,35560,180197578,THY_OIIELTBJ01,AA34922214,THY3131,THY,FSC,OIIE,LTBJ,1164,D,2014-09-12 01:10:00,2014-09-12 04:24:00,A321,87,M,TCJRB,168,176,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN111
114,35563,180197581,THY_HKMOLTBA01,AA34926707,THY673,THY,FSC,HKMO,LTBA,2769,I,2014-09-12 01:10:00,2014-09-12 07:55:00,B739,80,M,TCJYJ,170,162,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN112
115,35564,180197582,THY_LTBAEDDF02,AA34926708,THY64D,THY,FSC,LTBA,EDDF,1007,D,2014-09-12 01:10:00,2014-09-12 04:20:00,A320,74,M,TCJPF,133,121,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN113
116,35565,180197583,THY_OLBALTBA01,AA34926706,THY829,THY,FSC,OLBA,LTBA,535,D,2014-09-12 01:10:00,2014-09-12 03:05:00,A321,87,M,TCJSD,168,165,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN114
117,35566,180197584,THY_LTFHLOWW01,AA34926709,THY94K,THY,FSC,LTFH,LOWW,944,D,2014-09-12 01:10:00,2014-09-12 03:55:00,B738,75,M,TCJGB,151,146,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN115
118,35587,180197605,THY_URMTLTFJ01,AA34926819,THY484,THY,FSC,URMT,LTFJ,616,D,2014-09-12 01:15:00,2014-09-12 03:40:00,A320,74,M,TCJUI,133,128,arr,0,34566.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN041
119,35604,180197622,THY_OIIELTBA02,AA34925274,THY1FT,THY,FSC,OIIE,LTBA,1103,D,2014-09-12 01:20:00,2014-09-12 04:23:00,A321,87,M,TCJSG,168,162,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN116
120,35605,180197623,THY_OYAALTBA01,AA34926251,THY848,THY,FSC,OYAA,LTBA,1898,I,2014-09-12 00:50:00,2014-09-12 06:05:00,B738,75,M,TCJVG,151,146,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN117
121,35608,180197626,THY_LTACLTBA01,AA34926949,THY4JC,THY,FSC,LTAC,LTBA,198,D,2014-09-12 01:20:00,2014-09-12 02:07:00,B738,75,M,TCJFR,151,154,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN118
122,35609,180197627,THY_FOOLLTBA01,AA34926950,THY591,THY,FSC,FOOL,LTBA,2655,I,2014-09-12 01:20:00,2014-09-12 08:40:00,B739,80,M,TCJYD,170,167,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN119
123,35619,180197637,THY_KLAXLTBA01,AA34932091,THY10,THY,FSC,KLAX,LTBA,5964,I,2014-09-12 01:20:00,2014-09-12 14:10:00,B77W,345,H,TCJJE,252,218,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN120
124,35625,180197643,THY_LTBAORMM01,AA34927026,THY5AM,THY,FSC,LTBA,ORMM,1109,D,2014-09-12 01:25:00,2014-09-12 04:05:00,B738,75,M,TCJFO,151,146,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN121
125,35626,180197644,THY_LTBALTCG01,AA34927038,THY2822,THY,FSC,LTBA,LTCG,497,D,2014-09-12 01:25:00,2014-09-12 03:05:00,A320,74,M,TCJPL,133,140,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN122
126,35786,180197804,THY_HUENLTBA01,AA34926270,THY612,THY,FSC,HUEN,LTBA,2468,I,2014-09-12 00:50:00,2014-09-12 07:10:00,B739,80,M,TCJYB,170,164,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN123
127,35822,180197840,THY_OETFLTBA01,AA34931395,THY579,THY,FSC,OETF,LTBA,1323,D,2014-09-12 01:55:00,2014-09-12 05:35:00,B738,75,M,TCJFJ,151,163,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN124
128,35859,180197877,THY_UUWWLTBA01,AA34927796,THY2VM,THY,FSC,UUWW,LTBA,940,D,2014-09-12 02:00:00,2014-09-12 04:58:00,B738,75,M,TCJVD,151,129,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN125
129,35860,180197878,THY_LTBALTAJ02,AA34927803,THY6JW,THY,FSC,LTBA,LTAJ,471,D,2014-09-12 02:00:00,2014-09-12 03:12:00,B738,75,M,TCJFT,151,189,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN126
130,35861,180197879,THY_LTBJLTBA01,AA34927802,THY9KL,THY,FSC,LTBJ,LTBA,179,D,2014-09-12 02:00:00,2014-09-12 02:54:00,B738,75,M,TCJGC,151,141,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN127
131,35865,180197883,THY_VNKTLTBA01,AA34928740,THY727,THY,FSC,VNKT,LTBA,2866,I,2014-09-12 02:00:00,2014-09-12 09:40:00,A332,230,H,TCJIP,224,236,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN128
132,35886,180197904,THY_LLBGLTBA02,AA34931838,THY6MF,THY,FSC,LLBG,LTBA,613,D,2014-09-12 02:00:00,2014-09-12 03:53:00,A321,87,M,TCJRR,168,156,arr,0,34536.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN039
133,35910,180197928,THY_OBBILTBA01,AA34926947,THY777,THY,FSC,OBBI,LTBA,1397,D,2014-09-12 01:20:00,2014-09-12 05:30:00,A321,87,M,TCJSJ,168,181,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN129
134,35956,180197974,THY_LTBYEBBR01,AA34926841,THY7YM,THY,FSC,LTBY,EBBR,1276,D,2014-09-12 01:15:00,2014-09-12 04:50:00,B738,75,M,TCJHE,151,146,arr,0,34270.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN018
135,35960,180197978,THY_LTFHLTBA01,AA34928090,THY2MR,THY,FSC,LTFH,LTBA,351,D,2014-09-12 02:15:00,2014-09-12 03:33:00,A320,74,M,TCJPH,133,153,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN130
136,35961,180197979,THY_LTDALTBA01,AA34928091,THY2SK,THY,FSC,LTDA,LTBA,447,D,2014-09-12 02:15:00,2014-09-12 03:42:00,A319,67,M,TCJLO,110,124,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN131
137,36098,180198116,THY_CYYZLTBA01,AA34930119,THY18,THY,FSC,CYYZ,LTBA,4432,I,2014-09-12 02:35:00,2014-09-12 12:25:00,B77W,345,H,TCJJK,252,244,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN132
138,36122,180198140,THY_OAMSLTBA01,AA34929331,THY5WA,THY,FSC,OAMS,LTBA,1796,I,2014-09-12 02:40:00,2014-09-12 07:39:00,A320,74,M,TCJPP,133,143,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN133
139,36123,180198141,THY_LTANLTBA01,AA34929334,THY1DB,THY,FSC,LTAN,LTBA,250,D,2014-09-12 02:40:00,2014-09-12 03:36:00,A319,67,M,TCJUD,110,110,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN134
140,36127,180198145,THY_OEGSLTBA01,AA34932008,THY121,THY,FSC,OEGS,LTBA,1157,D,2014-09-12 02:40:00,2014-09-12 06:25:00,A320,74,M,TCJPU,133,145,arr,0,34506.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN033
141,36155,180198173,THY_OTHHLTBA02,AA34929337,THY783,THY,FSC,OTHH,LTBA,1478,D,2014-09-12 02:45:00,2014-09-12 07:15:00,A321,87,M,TCJMN,168,168,arr,0,34422.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN024
142,36183,180198201,THY_LTBALTFH01,AA34929367,THY6ZG,THY,FSC,LTBA,LTFH,351,D,2014-09-12 02:50:00,2014-09-12 03:48:00,B738,75,M,TCJFU,151,166,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN135
143,36184,180198202,THY_LTAYLTBA01,AA34929403,THY6VL,THY,FSC,LTAY,LTBA,196,D,2014-09-12 02:50:00,2014-09-12 03:38:00,A319,67,M,TCJLV,110,108,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN136
144,36195,180198213,THY_LTBALTCJ01,AA34932979,THY2QM,THY,FSC,LTBA,LTCJ,599,D,2014-09-12 02:50:00,2014-09-12 04:14:00,A319,67,M,TCJLM,110,113,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN137
145,36218,180198236,THY_HEGNLTBA01,AA34927894,THY29V,THY,FSC,HEGN,LTBA,865,D,2014-09-12 02:55:00,2014-09-12 05:07:00,B738,75,M,TCJGU,151,145,arr,0,34808.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN052
146,36221,180198239,THY_RJAALTBA02,AA34931643,THY51,THY,FSC,RJAA,LTBA,4863,I,2014-09-12 02:55:00,2014-09-12 15:00:00,B77W,345,H,TCJJM,252,260,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN138
147,36224,180198242,THY_OMDBLTBA02,AA34932870,THY763,THY,FSC,OMDB,LTBA,1626,I,2014-09-12 02:55:00,2014-09-12 07:45:00,B77W,345,H,TCJJS,252,207,arr,0,34354.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN019
148,36225,180198243,THY_LTAPLTBA01,AA34933329,THY9GS,THY,FSC,LTAP,LTBA,305,D,2014-09-12 02:55:00,2014-09-12 04:06:00,A320,74,M,TCJUF,133,125,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN139
149,36285,180198303,THY_OKBKLTFJ01,AA34929332,THY765,THY,FSC,OKBK,LTFJ,1152,D,2014-09-12 03:00:00,2014-09-12 06:35:00,B738,75,M,TCJFY,151,158,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN140
150,36286,180198304,THY_LTAULTBA01,AA34929335,THY24D,THY,FSC,LTAU,LTBA,335,D,2014-09-12 03:00:00,2014-09-12 04:06:00,A321,87,M,TCJRV,168,144,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN141
151,36287,180198305,THY_LTACLTBA02,AA34929338,THY8VG,THY,FSC,LTAC,LTBA,198,D,2014-09-12 03:00:00,2014-09-12 03:47:00,A321,87,M,TCJSC,168,145,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN142
152,36288,180198306,THY_LTAILTBA02,AA34929341,THY3BG,THY,FSC,LTAI,LTBA,262,D,2014-09-12 03:00:00,2014-09-12 03:55:00,B737,66,M,TCJKJ,119,131,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN143
153,36289,180198307,THY_LTFELTBA01,AA34929365,THY9HV,THY,FSC,LTFE,LTBA,230,D,2014-09-12 03:00:00,2014-09-12 04:05:00,A319,67,M,TCJLR,110,98,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN144
154,36291,180198309,THY_LTBALTCG02,AA34929394,THY9DG,THY,FSC,LTBA,LTCG,497,D,2014-09-12 03:00:00,2014-09-12 04:11:00,B738,75,M,TCJGR,151,130,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN145
155,36322,180198340,THY_UBBBLTBA02,AA34933864,THY9JF,THY,FSC,UBBB,LTBA,965,D,2014-09-12 03:00:00,2014-09-12 05:54:00,A321,87,M,TCJRE,168,156,arr,0,34381.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN020
156,36360,180198378,THY_UTAALTBA02,AA34933899,THY325,THY,FSC,UTAA,LTBA,1376,D,2014-09-12 02:40:00,2014-09-12 06:45:00,A321,87,M,TCJRT,168,178,arr,0,34942.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN059
157,36380,180198398,THY_LROPLTBA01,AA34929339,THY1LV,THY,FSC,LROP,LTBA,247,D,2014-09-12 03:10:00,2014-09-12 04:37:00,A321,87,M,TCJRF,168,182,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN146
158,36381,180198399,THY_LTBALTAC01,AA34929340,THY9MT,THY,FSC,LTBA,LTAC,198,D,2014-09-12 03:10:00,2014-09-12 03:50:00,A320,74,M,TCJUG,133,133,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN147
159,36382,180198400,THY_LTBALTAF01,AA34929368,THY9PH,THY,FSC,LTBA,LTAF,386,D,2014-09-12 03:10:00,2014-09-12 04:17:00,B738,75,M,TCJGF,151,148,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN148
160,36409,180198427,THY_LTBALTAN01,AA34929396,THY8JH,THY,FSC,LTBA,LTAN,250,D,2014-09-12 03:15:00,2014-09-12 04:02:00,A319,67,M,TCJUA,110,119,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN149
161,36410,180198428,THY_UTTTLTBA01,AA34929398,THY369,THY,FSC,UTTT,LTBA,1816,I,2014-09-12 03:15:00,2014-09-12 08:35:00,A321,87,M,TCJSM,168,176,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN150
162,36411,180198429,THY_LTBALTFE01,AA34929397,THY9YF,THY,FSC,LTBA,LTFE,230,D,2014-09-12 03:15:00,2014-09-12 04:03:00,B738,75,M,TCJFZ,151,114,both,0,35387.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN096
163,36415,180198433,THY_KORDLTBA01,AA34931088,THY6,THY,FSC,KORD,LTBA,4764,I,2014-09-12 03:15:00,2014-09-12 14:05:00,A332,230,H,TCJNC,224,218,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN151
164,36416,180198434,THY_RKSILTBA02,AA34931283,THY89,THY,FSC,RKSI,LTBA,4290,I,2014-09-12 03:15:00,2014-09-12 15:00:00,A333,231,H,TCJNN,231,234,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN152
165,36447,180198465,THY_OIIELTFJ01,AA34921387,THY7AF,THY,FSC,OIIE,LTFJ,1080,D,2014-09-12 03:20:00,2014-09-12 06:13:00,B738,75,M,TCJFH,151,158,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN153
166,36485,180198503,THY_LTBALTAI01,AA34929740,THY2DV,THY,FSC,LTBA,LTAI,262,D,2014-09-12 03:25:00,2014-09-12 04:13:00,A320,74,M,TCJLJ,133,127,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN154
167,36486,180198504,THY_LTBALTAT01,AA34929742,THY4QH,THY,FSC,LTBA,LTAT,455,D,2014-09-12 03:25:00,2014-09-12 04:31:00,B738,75,M,TCJGO,151,159,dep,0,34867.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN056
168,36489,180198507,THY_LTAFLTFJ01,AA34931191,THY6CY,THY,FSC,LTAF,LTFJ,365,D,2014-09-12 03:25:00,2014-09-12 04:33:00,B738,75,M,TCSNI,151,154,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN155
169,36492,180198510,THY_KIADLTBA01,AA34934139,THY8,THY,FSC,KIAD,LTBA,4548,I,2014-09-12 03:25:00,2014-09-12 13:40:00,A333,231,H,TCJNR,231,223,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN156
170,36548,180198566,THY_LTBALTBS01,AA34929976,THY2AJ,THY,FSC,LTBA,LTBS,256,D,2014-09-12 03:30:00,2014-09-12 04:21:00,A320,74,M,TCJPD,133,114,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN157
171,36549,180198567,THY_LTACLTBA03,AA34929974,THY3WA,THY,FSC,LTAC,LTBA,198,D,2014-09-12 03:30:00,2014-09-12 04:18:00,B739,80,M,TCJYF,170,211,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN158
172,36550,180198568,THY_LTBALTAY01,AA34929999,THY8LP,THY,FSC,LTBA,LTAY,196,D,2014-09-12 03:30:00,2014-09-12 04:15:00,A320,74,M,TCJUJ,133,120,dep,0,35362.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN088
173,36553,180198571,THY_LTCGLTFJ01,AA34931161,THY2RH,THY,FSC,LTCG,LTFJ,475,D,2014-09-12 03:30:00,2014-09-12 04:57:00,B737,66,M,TCSAE,119,128,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN159
174,36554,180198572,THY_LTCALTAC01,AA34931159,THY14K,THY,FSC,LTCA,LTAC,307,D,2014-09-12 03:30:00,2014-09-12 04:25:00,B738,75,M,TCSAK,151,150,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN160
175,36555,180198573,THY_LTCGLTAC01,AA34931171,THY7YB,THY,FSC,LTCG,LTAC,314,D,2014-09-12 03:30:00,2014-09-12 04:23:00,B738,75,M,TCSBF,151,159,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN161
176,36556,180198574,THY_LTCCLTAC01,AA34931177,THY8HB,THY,FSC,LTCC,LTAC,362,D,2014-09-12 03:30:00,2014-09-12 04:39:00,B737,66,M,TCSAL,119,129,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN162
177,36597,180198615,THY_LTBALTCA01,AA34930173,THY8QC,THY,FSC,LTBA,LTCA,504,D,2014-09-12 03:35:00,2014-09-12 04:46:00,B737,66,M,TCJKO,119,138,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN163
178,36634,180198652,THY_LTATLTAC01,AA34931156,THY12H,THY,FSC,LTAT,LTAC,258,D,2014-09-12 03:40:00,2014-09-12 04:25:00,B738,75,M,TCSBV,151,143,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN164
179,36636,180198654,THY_LTBJLTFJ01,AA34931170,THY5BE,THY,FSC,LTBJ,LTFJ,186,D,2014-09-12 03:40:00,2014-09-12 04:37:00,B738,75,M,TCJFP,151,146,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN165
180,36637,180198655,THY_LTDALTAC01,AA34931179,THY1VQ,THY,FSC,LTDA,LTAC,274,D,2014-09-12 03:40:00,2014-09-12 04:25:00,B737,66,M,TCSAF,119,121,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN166
181,36638,180198656,THY_LTBJLTAC01,AA34931199,THY7HD,THY,FSC,LTBJ,LTAC,294,D,2014-09-12 03:40:00,2014-09-12 04:36:00,B738,75,M,TCSBJ,151,146,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN167
182,36670,180198688,THY_LTBAHECA01,AA34930562,THY9BJ,THY,FSC,LTBA,HECA,665,D,2014-09-12 03:45:00,2014-09-12 05:34:00,A321,87,M,TCJRN,168,162,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN168
183,36671,180198689,THY_OERKLTBA02,AA34930565,THY145,THY,FSC,OERK,LTBA,1314,D,2014-09-12 03:45:00,2014-09-12 07:50:00,A321,87,M,TCJSK,168,145,arr,0,34639.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN046
184,36672,180198690,THY_OEJNLTBA02,AA34930563,THY97,THY,FSC,OEJN,LTBA,1273,D,2014-09-12 03:45:00,2014-09-12 07:30:00,A332,230,H,TCJIR,224,247,arr,0,34528.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN035
185,36673,180198691,THY_LTBALTCI01,AA34930586,THY83N,THY,FSC,LTBA,LTCI,687,D,2014-09-12 03:45:00,2014-09-12 05:17:00,A321,87,M,TCJRL,168,165,dep,0,35309.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN085
186,36674,180198692,THY_LTAFLTBA02,AA34930588,THY4UR,THY,FSC,LTAF,LTBA,386,D,2014-09-12 03:45:00,2014-09-12 05:04:00,A320,74,M,TCJPS,133,124,both,0,34064.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN015
