,0,1,2
14153,LIPZ,LTBA,LIPE
14154,LIPZ,LTBA,LEBL
14155,LIPZ,LTBA,LDZA
14156,LIPZ,LTBA,LKPR
14157,LIPZ,LTBA,LTCS
14158,LIPZ,LTBA,LTDA
14159,LIPZ,LTBA,LIMF
14160,LIPZ,LTBA,LTCF
14161,LIPZ,LTBA,LTCV
14162,LIPZ,LTBA,DGAA
14163,LIPZ,LTBA,DBBB
14164,LIPZ,LTBA,LTCR
14165,LIPZ,LTBA,OEMA
14166,LIPZ,LTBA,LTCK
14167,LIPZ,LTBA,DNMM
14168,LIPZ,LTBA,HKJK
14169,LIPZ,LTBA,VGHS
14170,LIPZ,LTBA,HRYR
14171,LIPZ,LTBA,UACC
14172,LIPZ,LTBA,HTDA
14173,LIPZ,LTBA,VABB
14174,LIPZ,LTBA,HAAB
14175,LIPZ,LTBA,OOMS
14176,LIPZ,LTBA,VIDP
14177,LIPZ,LTBA,UNNT
14178,LIPZ,LTBA,UCFO
14179,LIPZ,LTBA,OMAA
14180,LIPZ,LTBA,OPRN
14181,LIPZ,LTBA,OPKC
14182,LIPZ,LTBA,OBBI
14183,LIPZ,LTBA,UAAA
14184,LIPZ,LTBA,OICC
14185,LIPZ,LTBA,LTAP
14186,LIPZ,LTBA,UTTT
14187,LIPZ,LTBA,USSS
14188,LIPZ,LTBA,ORSU
14189,LIPZ,LTBA,ORER
14190,LIPZ,LTBA,OITT
14191,LIPZ,LTBA,UWUU
14192,LIPZ,LTBA,URSS
14193,LIPZ,LTBA,ZBAA
14194,LIPZ,LTBA,URRR
14195,LIPZ,LTBA,HEBA
14196,LIPZ,LTBA,GQNN
14197,LIPZ,LTBA,ZSPD
14198,EKCH,LTBA,OMDB
14199,EKCH,LTBA,UBBB
14200,EKCH,LTBA,OJAI
14201,EKCH,LTBA,OTHH
14202,EKCH,LTBA,ZGGG
14203,EKCH,LTBA,WSSS
14204,EKCH,LTBA,VTBS
14205,EKCH,LTBA,RKSI
14206,EKCH,LTBA,RJBB
14207,EKCH,LTBA,FAOR
14208,EKCH,LTBA,OEJN
14209,EKCH,LTBA,LLBG
14210,EKCH,LTBA,RJAA
14211,EKCH,LTBA,OKBK
14212,EKCH,LTBA,OIIE
14213,EKCH,LTBA,OERK
14214,EKCH,LTBA,LTAJ
14215,EKCH,LTBA,OLBA
14216,EKCH,LTBA,UTAA
14217,EKCH,LTBA,LTCG
14218,EKCH,LTBA,LTFH
14219,EKCH,LTBA,LTAC
14220,EKCH,LTBA,LTAF
14221,EKCH,LTBA,LTAN
14222,EKCH,LTBA,LTFE
14223,EKCH,LTBA,LTAI
14224,EKCH,LTBA,LTBS
14225,EKCH,LTBA,LTAY
14226,EKCH,LTBA,HECA
14227,EKCH,LTBA,LTCI
14228,EKCH,LTBA,LTAU
14229,EKCH,LTBA,EGKK
14230,EKCH,LTBA,LTBJ
14231,EKCH,LTBA,UGTB
14232,EKCH,LTBA,LQSA
14233,EKCH,LTBA,LTAZ
14234,EKCH,LTBA,LTCC
14235,EKCH,LTBA,LTCE
14236,EKCH,LTBA,LYBE
14237,EKCH,LTBA,LHBP
14238,EKCH,LTBA,KJFK
14239,EKCH,LTBA,EIDW
14240,EKCH,LTBA,LFPG
14241,EKCH,LTBA,LGAV
14242,EKCH,LTBA,LROP
14243,EKCH,LTBA,LEMD
14244,EKCH,LTBA,UKBB
14245,EKCH,LTBA,VHHH
14246,EKCH,LTBA,LGTS
14247,EKCH,LTBA,EGCC
14248,EKCH,LTBA,LOWW
14249,EKCH,LTBA,LIPZ
14250,EKCH,LTBA,ESSA
14251,EKCH,LTBA,LIRF
14252,EKCH,LTBA,EDDL
14253,EKCH,LTBA,EGPH
14254,EKCH,LTBA,EGLL
14255,EKCH,LTBA,UUWW
14256,EKCH,LTBA,DAAG
14257,EKCH,LTBA,DTTA
14258,EKCH,LTBA,ENGM
14259,EKCH,LTBA,EDDN
14260,EKCH,LTBA,LEBL
14261,EKCH,LTBA,EFHK
14262,EKCH,LTBA,ESGG
14263,EKCH,LTBA,LDZA
14264,EKCH,LTBA,LKPR
14265,EKCH,LTBA,LTCS
14266,EKCH,LTBA,LTDA
14267,EKCH,LTBA,LOWS
14268,EKCH,LTBA,EPWA
14269,EKCH,LTBA,LJLJ
14270,EKCH,LTBA,LTFC
14271,EKCH,LTBA,DAOO
14272,EKCH,LTBA,LTAL
14273,EKCH,LTBA,LYPG
14274,EKCH,LTBA,KLAX
14275,EKCH,LTBA,LBWN
14276,EKCH,LTBA,LMML
14277,EKCH,LTBA,EDNY
14278,EKCH,LTBA,KIAH
14279,EKCH,LTBA,UGSB
14280,EKCH,LTBA,KBOS
14281,EKCH,LTBA,KIAD
14282,EKCH,LTBA,KORD
14283,EKCH,LTBA,LTCD
14284,EKCH,LTBA,FZAA
14285,EKCH,LTBA,CYUL
14286,EKCH,LTBA,OEMA
14287,EKCH,LTBA,DRRN
14288,EKCH,LTBA,FKYS
14289,EKCH,LTBA,HTKJ
14290,EKCH,LTBA,HKJK
14291,EKCH,LTBA,VGHS
14292,EKCH,LTBA,HRYR
14293,EKCH,LTBA,OICC
14294,EKCH,LTBA,LTAP
14295,EKCH,LTBA,UTTT
14296,EKCH,LTBA,USSS
14297,EKCH,LTBA,ORSU
14298,EKCH,LTBA,ORER
14299,EKCH,LTBA,OITT
14300,EKCH,LTBA,UWUU
14301,EKCH,LTBA,URSS
14302,EKCH,LTBA,ZBAA
14303,EKCH,LTBA,URRR
14304,EKCH,LTBA,HEBA
14305,EKCH,LTBA,GQNN
14306,EKCH,LTBA,ZSPD
14307,EKCH,LTAI,LTBA
14308,EKCH,LTAI,LTAC
14309,EKCH,LTAI,UUWW
14310,EKCH,LTAI,LTFJ
14311,EKCH,LTAI,ULLI
14312,EDDL,LTBA,OMDB
14313,EDDL,LTBA,UBBB
14314,EDDL,LTBA,OJAI
14315,EDDL,LTBA,OTHH
14316,EDDL,LTBA,ZGGG
14317,EDDL,LTBA,WSSS
14318,EDDL,LTBA,VTBS
14319,EDDL,LTBA,RKSI
14320,EDDL,LTBA,UCFM
14321,EDDL,LTBA,RJBB
14322,EDDL,LTBA,FAOR
14323,EDDL,LTBA,OEJN
14324,EDDL,LTBA,LLBG
14325,EDDL,LTBA,RJAA
14326,EDDL,LTBA,OKBK
14327,EDDL,LTBA,OIIE
14328,EDDL,LTBA,OERK
14329,EDDL,LTBA,WMKK
14330,EDDL,LTBA,LTAJ
14331,EDDL,LTBA,OLBA
14332,EDDL,LTBA,UTAA
14333,EDDL,LTBA,LTCG
14334,EDDL,LTBA,LTFH
14335,EDDL,LTBA,LTAC
14336,EDDL,LTBA,LTAF
14337,EDDL,LTBA,LTAN
14338,EDDL,LTBA,LTFE
14339,EDDL,LTBA,LTAI
14340,EDDL,LTBA,LTAT
14341,EDDL,LTBA,LTBS
14342,EDDL,LTBA,LTAY
14343,EDDL,LTBA,LTCA
14344,EDDL,LTBA,HECA
14345,EDDL,LTBA,LTCI
14346,EDDL,LTBA,LTAU
14347,EDDL,LTBA,EGKK
14348,EDDL,LTBA,LTBJ
14349,EDDL,LTBA,LTAR
14350,EDDL,LTBA,UGTB
14351,EDDL,LTBA,LQSA
14352,EDDL,LTBA,LTAZ
14353,EDDL,LTBA,LTCC
14354,EDDL,LTBA,LYBE
14355,EDDL,LTBA,LHBP
14356,EDDL,LTBA,KJFK
14357,EDDL,LTBA,LBSF
14358,EDDL,LTBA,EIDW
14359,EDDL,LTBA,LFPG
14360,EDDL,LTBA,LGAV
14361,EDDL,LTBA,EDDM
14362,EDDL,LTBA,LEMD
14363,EDDL,LTBA,EDDV
14364,EDDL,LTBA,EBBR
14365,EDDL,LTBA,UKBB
14366,EDDL,LTBA,VHHH
14367,EDDL,LTBA,LGTS
14368,EDDL,LTBA,LIMC
14369,EDDL,LTBA,EGCC
14370,EDDL,LTBA,LOWW
14371,EDDL,LTBA,LIPZ
14372,EDDL,LTBA,LSGG
14373,EDDL,LTBA,ESSA
14374,EDDL,LTBA,EKCH
14375,EDDL,LTBA,LIRF
14376,EDDL,LTBA,EHAM
14377,EDDL,LTBA,EDDS
14378,EDDL,LTBA,EGPH
14379,EDDL,LTBA,EGLL
14380,EDDL,LTBA,UUWW
14381,EDDL,LTBA,DAAG
14382,EDDL,LTBA,LSZH
14383,EDDL,LTBA,LFMN
14384,EDDL,LTBA,DTTA
14385,EDDL,LTBA,ENGM
14386,EDDL,LTBA,LEBL
14387,EDDL,LTBA,EFHK
14388,EDDL,LTBA,LFLL
14389,EDDL,LTBA,ESGG
14390,EDDL,LTBA,LDZA
14391,EDDL,LTBA,LKPR
14392,EDDL,LTBA,LTFG
14393,EDDL,LTBA,LTCS
14394,EDDL,LTBA,LTDA
14395,EDDL,LTBA,DAOO
14396,EDDL,LTBA,LTAL
14397,EDDL,LTBA,LYPG
14398,EDDL,LTBA,KLAX
14399,EDDL,LTBA,LBWN
14400,EDDL,LTBA,LMML
14401,EDDL,LTBA,EDNY
14402,EDDL,LTBA,KIAH
14403,EDDL,LTBA,UGSB
14404,EDDL,LTBA,KBOS
14405,EDDL,LTBA,KIAD
14406,EDDL,LTBA,KORD
14407,EDDL,LTBA,LTCD
14408,EDDL,LTBA,FZAA
14409,EDDL,LTBA,CYUL
14410,EDDL,LTBA,LIMF
14411,EDDL,LTBA,LTCF
14412,EDDL,LTBA,OEMA
14413,EDDL,LTBA,DRRN
14414,EDDL,LTBA,FKYS
14415,EDDL,LTBA,HTKJ
14416,EDDL,LTBA,HKJK
14417,EDDL,LTBA,VGHS
14418,EDDL,LTBA,HRYR
14419,EDDL,LTBA,UACC
14420,EDDL,LTBA,VABB
14421,EDDL,LTBA,OOMS
14422,EDDL,LTBA,VIDP
14423,EDDL,LTBA,UNNT
14424,EDDL,LTBA,UCFO
14425,EDDL,LTBA,OMAA
14426,EDDL,LTBA,OPRN
14427,EDDL,LTBA,OPKC
14428,EDDL,LTBA,OBBI
14429,EDDL,LTBA,UAAA
14430,EDDL,LTBA,VNKT
14431,EDDL,LTBA,HSSS
14432,EDDL,LTBA,OEDF
14433,EDDL,LTBA,OIMM
14434,EDDL,LTBA,OISS
14435,EDDL,LTBA,LTBZ
14436,EDDL,LTBA,OICC
14437,EDDL,LTBA,LTAP
14438,EDDL,LTBA,UTTT
14439,EDDL,LTBA,USSS
14440,EDDL,LTBA,ORSU
14441,EDDL,LTBA,ORER
14442,EDDL,LTBA,OITT
14443,EDDL,LTBA,UWUU
14444,EDDL,LTBA,URSS
14445,EDDL,LTBA,ZBAA
14446,EDDL,LTBA,URRR
14447,EDDL,LTBA,HEBA
14448,EDDL,LTBA,GQNN
14449,EDDL,LTBA,ZSPD
14450,EDDL,LTFJ,LTAC
14451,EDDL,LTFJ,LTAF
14452,EDDL,LTFJ,LTCG
14453,EDDL,LTFJ,LTAI
14454,EDDL,LTFJ,LTFE
14455,EDDL,LTFJ,LTBS
14456,EDDL,LTFJ,LTBJ
14457,EDDL,LTFJ,UGTB
14458,EDDL,LTFJ,OIIE
14459,EDDL,LTFJ,OKBK
14460,EGPH,LTBA,OMDB
14461,EGPH,LTBA,UBBB
14462,EGPH,LTBA,OJAI
14463,EGPH,LTBA,OTHH
14464,EGPH,LTBA,ZGGG
14465,EGPH,LTBA,WSSS
14466,EGPH,LTBA,VTBS
14467,EGPH,LTBA,RKSI
14468,EGPH,LTBA,UCFM
14469,EGPH,LTBA,RJBB
14470,EGPH,LTBA,FAOR
14471,EGPH,LTBA,OEJN
14472,EGPH,LTBA,LLBG
14473,EGPH,LTBA,RJAA
14474,EGPH,LTBA,OKBK
14475,EGPH,LTBA,OIIE
14476,EGPH,LTBA,OERK
14477,EGPH,LTBA,WMKK
14478,EGPH,LTBA,LTAJ
14479,EGPH,LTBA,UTAA
14480,EGPH,LTBA,EDDF
14481,EGPH,LTBA,LTCG
14482,EGPH,LTBA,LTFH
14483,EGPH,LTBA,LTAC
14484,EGPH,LTBA,LTAF
14485,EGPH,LTBA,LTAN
14486,EGPH,LTBA,LTFE
14487,EGPH,LTBA,LTAI
14488,EGPH,LTBA,LTAT
14489,EGPH,LTBA,LTBS
14490,EGPH,LTBA,LTAY
14491,EGPH,LTBA,LTCA
14492,EGPH,LTBA,HECA
14493,EGPH,LTBA,LTAU
14494,EGPH,LTBA,LTBJ
14495,EGPH,LTBA,LTAR
14496,EGPH,LTBA,UGTB
14497,EGPH,LTBA,LQSA
14498,EGPH,LTBA,LTCC
14499,EGPH,LTBA,LBSF
14500,EGPH,LTBA,LATI
14501,EGPH,LTBA,BKPR
14502,EGPH,LTBA,LFPG
14503,EGPH,LTBA,LWSK
14504,EGPH,LTBA,LGAV
14505,EGPH,LTBA,UKOO
14506,EGPH,LTBA,EDDM
14507,EGPH,LTBA,LROP
14508,EGPH,LTBA,LEMD
14509,EGPH,LTBA,EBBR
14510,EGPH,LTBA,VHHH
14511,EGPH,LTBA,LIMC
14512,EGPH,LTBA,LOWW
14513,EGPH,LTBA,LSGG
14514,EGPH,LTBA,ESSA
14515,EGPH,LTBA,EKCH
14516,EGPH,LTBA,EHAM
14517,EGPH,LTBA,EDDS
14518,EGPH,LTBA,EGLL
14519,EGPH,LTBA,EDDT
14520,EGPH,LTBA,UUWW
14521,EGPH,LTBA,LSZH
14522,EGPH,LTBA,EDDH
14523,EGPH,LTBA,EDDN
14524,EGPH,LTBA,LEBL
14525,EGPH,LTBA,LTFG
14526,EGPH,LTBA,LTDA
14527,EGPH,LTBA,OEMA
14528,EGPH,LTBA,UACC
14529,EGPH,LTBA,HTDA
14530,EGPH,LTBA,VABB
14531,EGPH,LTBA,HAAB
14532,EGPH,LTBA,OOMS
14533,EGPH,LTBA,VIDP
14534,EGPH,LTBA,UNNT
14535,EGPH,LTBA,UCFO
14536,EGPH,LTBA,OMAA
14537,EGPH,LTBA,OPRN
14538,EGPH,LTBA,OPKC
14539,EGPH,LTBA,OBBI
14540,EGPH,LTBA,UAAA
14541,EGPH,LTBA,VNKT
14542,EGPH,LTBA,HSSS
14543,EGPH,LTBA,OICC
14544,EGPH,LTBA,LTAP
14545,EGPH,LTBA,UTTT
14546,EGPH,LTBA,USSS
14547,EGPH,LTBA,ORSU
14548,EGPH,LTBA,ORER
14549,EGPH,LTBA,OITT
14550,EGPH,LTBA,UWUU
14551,EGPH,LTBA,URSS
14552,EGPH,LTBA,ZBAA
14553,EGPH,LTBA,URRR
14554,EGPH,LTBA,HEBA
14555,EGPH,LTBA,GQNN
14556,EGPH,LTBA,ZSPD
14557,LSZH,LTBA,OMDB
14558,LSZH,LTBA,UBBB
14559,LSZH,LTBA,OJAI
14560,LSZH,LTBA,OTHH
14561,LSZH,LTBA,ZGGG
14562,LSZH,LTBA,WSSS
14563,LSZH,LTBA,VTBS
14564,LSZH,LTBA,RKSI
14565,LSZH,LTBA,UCFM
14566,LSZH,LTBA,RJBB
14567,LSZH,LTBA,FAOR
14568,LSZH,LTBA,OEJN
14569,LSZH,LTBA,LLBG
14570,LSZH,LTBA,RJAA
14571,LSZH,LTBA,OKBK
14572,LSZH,LTBA,OIIE
14573,LSZH,LTBA,OERK
14574,LSZH,LTBA,LTAJ
14575,LSZH,LTBA,OLBA
14576,LSZH,LTBA,UTAA
14577,LSZH,LTBA,EDDF
14578,LSZH,LTBA,LTCG
14579,LSZH,LTBA,LTFH
14580,LSZH,LTBA,LTAC
14581,LSZH,LTBA,LTAF
14582,LSZH,LTBA,LTAN
14583,LSZH,LTBA,LTFE
14584,LSZH,LTBA,LTAI
14585,LSZH,LTBA,LTAT
14586,LSZH,LTBA,LTBS
14587,LSZH,LTBA,LTAY
14588,LSZH,LTBA,LTCA
14589,LSZH,LTBA,HECA
14590,LSZH,LTBA,LTCI
14591,LSZH,LTBA,LTAU
14592,LSZH,LTBA,EGKK
14593,LSZH,LTBA,LTBJ
14594,LSZH,LTBA,LTAR
14595,LSZH,LTBA,UGTB
14596,LSZH,LTBA,LQSA
14597,LSZH,LTBA,LTAZ
14598,LSZH,LTBA,LTCC
14599,LSZH,LTBA,LTCE
14600,LSZH,LTBA,LHBP
14601,LSZH,LTBA,KJFK
14602,LSZH,LTBA,LBSF
14603,LSZH,LTBA,EIDW
14604,LSZH,LTBA,BKPR
14605,LSZH,LTBA,LFPG
14606,LSZH,LTBA,LWSK
14607,LSZH,LTBA,LGAV
14608,LSZH,LTBA,UKOO
14609,LSZH,LTBA,EDDM
14610,LSZH,LTBA,LROP
14611,LSZH,LTBA,LEMD
14612,LSZH,LTBA,EBBR
14613,LSZH,LTBA,UKBB
14614,LSZH,LTBA,VHHH
14615,LSZH,LTBA,LIMC
14616,LSZH,LTBA,EGCC
14617,LSZH,LTBA,LOWW
14618,LSZH,LTBA,LIPZ
14619,LSZH,LTBA,LSGG
14620,LSZH,LTBA,ESSA
14621,LSZH,LTBA,EKCH
14622,LSZH,LTBA,LIRF
14623,LSZH,LTBA,EHAM
14624,LSZH,LTBA,EDDS
14625,LSZH,LTBA,EDDL
14626,LSZH,LTBA,EGPH
14627,LSZH,LTBA,EGLL
14628,LSZH,LTBA,EDDT
14629,LSZH,LTBA,UUWW
14630,LSZH,LTBA,DAAG
14631,LSZH,LTBA,EDDH
14632,LSZH,LTBA,DTTA
14633,LSZH,LTBA,ENGM
14634,LSZH,LTBA,EDDN
14635,LSZH,LTBA,LIPE
14636,LSZH,LTBA,LEBL
14637,LSZH,LTBA,EFHK
14638,LSZH,LTBA,ESGG
14639,LSZH,LTBA,LDZA
14640,LSZH,LTBA,LKPR
14641,LSZH,LTBA,LTFG
14642,LSZH,LTBA,LTCS
14643,LSZH,LTBA,LTDA
14644,LSZH,LTBA,LOWS
14645,LSZH,LTBA,EPWA
14646,LSZH,LTBA,LJLJ
14647,LSZH,LTBA,LTFC
14648,LSZH,LTBA,DAOO
14649,LSZH,LTBA,LTAL
14650,LSZH,LTBA,LYPG
14651,LSZH,LTBA,KLAX
14652,LSZH,LTBA,LBWN
14653,LSZH,LTBA,LMML
14654,LSZH,LTBA,EDNY
14655,LSZH,LTBA,KIAH
14656,LSZH,LTBA,UGSB
14657,LSZH,LTBA,KBOS
14658,LSZH,LTBA,KIAD
14659,LSZH,LTBA,KORD
14660,LSZH,LTBA,LTCD
14661,LSZH,LTBA,FZAA
14662,LSZH,LTBA,CYUL
14663,LSZH,LTBA,OEMA
14664,LSZH,LTBA,DNMM
14665,LSZH,LTBA,DRRN
14666,LSZH,LTBA,FKYS
14667,LSZH,LTBA,HTKJ
14668,LSZH,LTBA,HKJK
14669,LSZH,LTBA,VGHS
14670,LSZH,LTBA,HRYR
14671,LSZH,LTBA,HTDA
14672,LSZH,LTBA,VABB
14673,LSZH,LTBA,OOMS
14674,LSZH,LTBA,VIDP
14675,LSZH,LTBA,UNNT
14676,LSZH,LTBA,UCFO
14677,LSZH,LTBA,OMAA
14678,LSZH,LTBA,OPRN
14679,LSZH,LTBA,OPKC
14680,LSZH,LTBA,OBBI
14681,LSZH,LTBA,UAAA
14682,LSZH,LTBA,VNKT
14683,LSZH,LTBA,HSSS
14684,LSZH,LTBA,OEDF
14685,LSZH,LTBA,OIMM
14686,LSZH,LTBA,OISS
14687,LSZH,LTBA,LTBZ
14688,LSZH,LTBA,OICC
14689,LSZH,LTBA,LTAP
14690,LSZH,LTBA,UTTT
14691,LSZH,LTBA,USSS
14692,LSZH,LTBA,ORSU
14693,LSZH,LTBA,ORER
14694,LSZH,LTBA,OITT
14695,LSZH,LTBA,UWUU
14696,LSZH,LTBA,URSS
14697,LSZH,LTBA,ZBAA
14698,LSZH,LTBA,URRR
14699,LSZH,LTBA,HEBA
14700,LSZH,LTBA,GQNN
14701,LSZH,LTBA,ZSPD
14702,LFMN,LTBA,OMDB
14703,LFMN,LTBA,UBBB
14704,LFMN,LTBA,OJAI
14705,LFMN,LTBA,OTHH
14706,LFMN,LTBA,ZGGG
14707,LFMN,LTBA,WSSS
14708,LFMN,LTBA,VTBS
14709,LFMN,LTBA,RKSI
14710,LFMN,LTBA,RJBB
14711,LFMN,LTBA,FAOR
14712,LFMN,LTBA,OEJN
14713,LFMN,LTBA,LLBG
14714,LFMN,LTBA,RJAA
14715,LFMN,LTBA,OKBK
14716,LFMN,LTBA,OIIE
14717,LFMN,LTBA,LTAJ
14718,LFMN,LTBA,OLBA
14719,LFMN,LTBA,LTCG
14720,LFMN,LTBA,LTFH
14721,LFMN,LTBA,LTAC
14722,LFMN,LTBA,LTAF
14723,LFMN,LTBA,LTAN
14724,LFMN,LTBA,LTFE
14725,LFMN,LTBA,LTAI
14726,LFMN,LTBA,LTBS
14727,LFMN,LTBA,LTAY
14728,LFMN,LTBA,HECA
14729,LFMN,LTBA,LTAU
14730,LFMN,LTBA,LTBJ
14731,LFMN,LTBA,UGTB
14732,LFMN,LTBA,LTAZ
14733,LFMN,LTBA,LTCC
14734,LFMN,LTBA,LTCE
14735,LFMN,LTBA,LHBP
14736,LFMN,LTBA,KJFK
14737,LFMN,LTBA,LROP
14738,LFMN,LTBA,UKBB
14739,LFMN,LTBA,VHHH
14740,LFMN,LTBA,LOWW
14741,LFMN,LTBA,LIPZ
14742,LFMN,LTBA,LIRF
14743,LFMN,LTBA,EDDL
14744,LFMN,LTBA,EDDT
14745,LFMN,LTBA,UUWW
14746,LFMN,LTBA,EDDN
14747,LFMN,LTBA,LDZA
14748,LFMN,LTBA,LKPR
14749,LFMN,LTBA,LTCS
14750,LFMN,LTBA,LTDA
14751,LFMN,LTBA,OEMA
14752,LFMN,LTBA,DNMM
14753,LFMN,LTBA,DRRN
14754,LFMN,LTBA,FKYS
14755,LFMN,LTBA,HTKJ
14756,LFMN,LTBA,HKJK
14757,LFMN,LTBA,VGHS
14758,LFMN,LTBA,HRYR
14759,LFMN,LTBA,OICC
14760,LFMN,LTBA,LTAP
14761,LFMN,LTBA,UTTT
14762,LFMN,LTBA,USSS
14763,LFMN,LTBA,ORSU
14764,LFMN,LTBA,ORER
14765,LFMN,LTBA,OITT
14766,LFMN,LTBA,UWUU
14767,LFMN,LTBA,URSS
14768,LFMN,LTBA,ZBAA
14769,LFMN,LTBA,URRR
14770,LFMN,LTBA,HEBA
14771,LFMN,LTBA,GQNN
14772,LFMN,LTBA,ZSPD
14773,DTTA,LTBA,UBBB
14774,DTTA,LTBA,OTHH
14775,DTTA,LTBA,UCFM
14776,DTTA,LTBA,LLBG
14777,DTTA,LTBA,RJAA
14778,DTTA,LTBA,OIIE
14779,DTTA,LTBA,LTAJ
14780,DTTA,LTBA,OLBA
14781,DTTA,LTBA,UTAA
14782,DTTA,LTBA,LTCG
14783,DTTA,LTBA,LTFH
14784,DTTA,LTBA,LTAC
14785,DTTA,LTBA,LTAF
14786,DTTA,LTBA,LTAN
14787,DTTA,LTBA,LTFE
14788,DTTA,LTBA,LTAI
14789,DTTA,LTBA,LTBS
14790,DTTA,LTBA,LTAU
14791,DTTA,LTBA,LTBJ
14792,DTTA,LTBA,LTAZ
14793,DTTA,LTBA,LTCC
14794,DTTA,LTBA,LTCE
14795,DTTA,LTBA,EDDK
14796,DTTA,LTBA,EDDM
14797,DTTA,LTBA,LROP
14798,DTTA,LTBA,EDDV
14799,DTTA,LTBA,LIMC
14800,DTTA,LTBA,LOWW
14801,DTTA,LTBA,LIPZ
14802,DTTA,LTBA,ESSA
14803,DTTA,LTBA,LIRF
14804,DTTA,LTBA,EDDS
14805,DTTA,LTBA,EDDT
14806,DTTA,LTBA,UUWW
14807,DTTA,LTBA,DAAG
14808,DTTA,LTBA,EDDN
14809,DTTA,LTBA,LIPE
14810,DTTA,LTBA,LKPR
14811,DTTA,LTBA,LTFG
14812,DTTA,LTBA,LTCS
14813,DTTA,LTBA,LTDA
14814,DTTA,LTBA,LTCR
14815,DTTA,LTBA,OEMA
14816,DTTA,LTBA,LTCK
14817,DTTA,LTBA,DNMM
14818,DTTA,LTBA,DRRN
14819,DTTA,LTBA,HSSS
14820,DTTA,LTBA,OEDF
14821,DTTA,LTBA,OIMM
14822,DTTA,LTBA,OISS
14823,DTTA,LTBA,LTBZ
14824,DTTA,LTBA,UWKD
14825,ENGM,LTBA,OMDB
14826,ENGM,LTBA,UBBB
14827,ENGM,LTBA,OJAI
14828,ENGM,LTBA,OTHH
14829,ENGM,LTBA,ZGGG
14830,ENGM,LTBA,WSSS
14831,ENGM,LTBA,VTBS
14832,ENGM,LTBA,RKSI
14833,ENGM,LTBA,UCFM
14834,ENGM,LTBA,RJBB
14835,ENGM,LTBA,FAOR
14836,ENGM,LTBA,OEJN
14837,ENGM,LTBA,LLBG
14838,ENGM,LTBA,RJAA
14839,ENGM,LTBA,OKBK
14840,ENGM,LTBA,OIIE
14841,ENGM,LTBA,OERK
14842,ENGM,LTBA,WMKK
14843,ENGM,LTBA,LTAJ
14844,ENGM,LTBA,HEGN
14845,ENGM,LTBA,OLBA
14846,ENGM,LTBA,UTAA
14847,ENGM,LTBA,EDDF
14848,ENGM,LTBA,LTCG
14849,ENGM,LTBA,LTFH
14850,ENGM,LTBA,LTAC
14851,ENGM,LTBA,LTAF
14852,ENGM,LTBA,LTFE
14853,ENGM,LTBA,LTAI
14854,ENGM,LTBA,LTAT
14855,ENGM,LTBA,LTBS
14856,ENGM,LTBA,LTAY
14857,ENGM,LTBA,HECA
14858,ENGM,LTBA,LTAU
14859,ENGM,LTBA,LTBJ
14860,ENGM,LTBA,UGTB
14861,ENGM,LTBA,LQSA
14862,ENGM,LTBA,LTAZ
14863,ENGM,LTBA,LTCC
14864,ENGM,LTBA,LYBE
14865,ENGM,LTBA,LHBP
14866,ENGM,LTBA,KJFK
14867,ENGM,LTBA,LBSF
14868,ENGM,LTBA,LATI
14869,ENGM,LTBA,BKPR
14870,ENGM,LTBA,LFPG
14871,ENGM,LTBA,LWSK
14872,ENGM,LTBA,LGAV
14873,ENGM,LTBA,UKOO
14874,ENGM,LTBA,EDDM
14875,ENGM,LTBA,LROP
14876,ENGM,LTBA,LEMD
14877,ENGM,LTBA,EBBR
14878,ENGM,LTBA,UKBB
14879,ENGM,LTBA,VHHH
14880,ENGM,LTBA,LGTS
14881,ENGM,LTBA,LOWW
14882,ENGM,LTBA,LSGG
14883,ENGM,LTBA,EHAM
14884,ENGM,LTBA,EDDS
14885,ENGM,LTBA,EDDL
14886,ENGM,LTBA,EGLL
14887,ENGM,LTBA,EDDT
14888,ENGM,LTBA,EDDH
14889,ENGM,LTBA,LDZA
14890,ENGM,LTBA,LTDA
14891,ENGM,LTBA,DRRN
14892,ENGM,LTBA,FKYS
14893,ENGM,LTBA,HTKJ
14894,ENGM,LTBA,HKJK
14895,ENGM,LTBA,VGHS
14896,ENGM,LTBA,HRYR
14897,ENGM,LTBA,UACC
14898,ENGM,LTBA,HTDA
14899,ENGM,LTBA,VABB
14900,ENGM,LTBA,HAAB
14901,ENGM,LTBA,OOMS
14902,ENGM,LTBA,VIDP
14903,ENGM,LTBA,UTTT
14904,ENGM,LTBA,USSS
14905,ENGM,LTBA,ORSU
14906,ENGM,LTBA,ORER
14907,ENGM,LTBA,OITT
14908,ENGM,LTBA,UWUU
14909,ENGM,LTBA,URSS
14910,ENGM,LTBA,ZBAA
14911,ENGM,LTBA,URRR
14912,ENGM,LTBA,HEBA
14913,ENGM,LTBA,GQNN
14914,ENGM,LTBA,UBBN
14915,ENGM,LTBA,ZSPD
14916,LIPE,LTBA,OMDB
14917,LIPE,LTBA,UBBB
14918,LIPE,LTBA,OJAI
14919,LIPE,LTBA,OTHH
14920,LIPE,LTBA,ZGGG
14921,LIPE,LTBA,WSSS
14922,LIPE,LTBA,VTBS
14923,LIPE,LTBA,RKSI
14924,LIPE,LTBA,RJBB
14925,LIPE,LTBA,FAOR
14926,LIPE,LTBA,OEJN
14927,LIPE,LTBA,LLBG
